video,label,dataset,p,n_frames,source
id2_id9_0002,1,celebdf,0.86127543,8,CelebDF
id2_id9_0003,1,celebdf,0.4259283,8,CelebDF
id2_id9_0004,1,celebdf,0.20494357,8,CelebDF
id2_id9_0005,1,celebdf,0.98306423,8,CelebDF
id2_id9_0006,1,celebdf,0.83231753,7,CelebDF
id2_id9_0007,1,celebdf,0.87009424,8,CelebDF
id2_id9_0008,1,celebdf,0.8736701,8,CelebDF
id2_id9_0009,1,celebdf,0.4619328,6,CelebDF
id30_0000,0,celebdf,0.22481261,7,CelebDF
id30_0001,0,celebdf,0.12579687,6,CelebDF
id30_0002,0,celebdf,0.46070385,8,CelebDF
id30_0003,0,celebdf,0.18335097,7,CelebDF
id30_0004,0,celebdf,0.39728162,7,CelebDF
id30_0005,0,celebdf,0.38320625,8,CelebDF
id30_0006,0,celebdf,0.40392128,7,CelebDF
id30_0007,0,celebdf,0.6591991,8,CelebDF
id30_0008,0,celebdf,0.116642214,8,CelebDF
id30_0009,0,celebdf,0.5353709,8,CelebDF
id30_id16_0000,1,celebdf,0.5111027,7,CelebDF
id30_id16_0001,1,celebdf,0.34381437,6,CelebDF
id30_id16_0002,1,celebdf,0.6357144,8,CelebDF
id30_id16_0003,1,celebdf,0.6009602,8,CelebDF
id30_id16_0004,1,celebdf,0.5088014,7,CelebDF
id30_id16_0005,1,celebdf,0.537189,8,CelebDF
id30_id16_0006,1,celebdf,0.70857793,7,CelebDF
id30_id16_0007,1,celebdf,0.6512198,8,CelebDF
id30_id16_0008,1,celebdf,0.37405217,8,CelebDF
id30_id16_0009,1,celebdf,0.6193044,8,CelebDF
id30_id17_0000,1,celebdf,0.5509654,7,CelebDF
id30_id17_0001,1,celebdf,0.6156302,6,CelebDF
id30_id17_0002,1,celebdf,0.75860786,8,CelebDF
id30_id17_0003,1,celebdf,0.63805836,7,CelebDF
id30_id17_0004,1,celebdf,0.53947335,7,CelebDF
id30_id17_0005,1,celebdf,0.8184549,8,CelebDF
id30_id17_0006,1,celebdf,0.7130338,7,CelebDF
id30_id17_0007,1,celebdf,0.8716333,8,CelebDF
id30_id17_0008,1,celebdf,0.7279951,8,CelebDF
id30_id17_0009,1,celebdf,0.8689721,8,CelebDF
id30_id1_0001,1,celebdf,0.41338304,6,CelebDF
id30_id1_0003,1,celebdf,0.55674124,7,CelebDF
id30_id1_0004,1,celebdf,0.47750208,7,CelebDF
id30_id1_0005,1,celebdf,0.60056126,8,CelebDF
id30_id1_0006,1,celebdf,0.5892273,7,CelebDF
id30_id1_0007,1,celebdf,0.8729642,8,CelebDF
id30_id1_0008,1,celebdf,0.61559516,8,CelebDF
id30_id1_0009,1,celebdf,0.79052305,8,CelebDF
id30_id20_0000,1,celebdf,0.62948054,7,CelebDF
id30_id20_0001,1,celebdf,0.5320931,6,CelebDF
id30_id20_0002,1,celebdf,0.76372117,8,CelebDF
id30_id20_0003,1,celebdf,0.61385924,7,CelebDF
id30_id20_0004,1,celebdf,0.47107175,7,CelebDF
id30_id20_0005,1,celebdf,0.79051983,8,CelebDF
id30_id20_0006,1,celebdf,0.7038969,7,CelebDF
id30_id20_0007,1,celebdf,0.8369199,8,CelebDF
id30_id20_0008,1,celebdf,0.61827034,8,CelebDF
id30_id20_0009,1,celebdf,0.74861383,8,CelebDF
id30_id21_0000,1,celebdf,0.4463882,7,CelebDF
id30_id21_0001,1,celebdf,0.58493096,6,CelebDF
id30_id21_0002,1,celebdf,0.6470463,8,CelebDF
id30_id21_0003,1,celebdf,0.6384812,8,CelebDF
id30_id21_0004,1,celebdf,0.34824333,6,CelebDF
id30_id21_0005,1,celebdf,0.7556323,8,CelebDF
id30_id21_0006,1,celebdf,0.5224231,7,CelebDF
id30_id21_0007,1,celebdf,0.6433534,8,CelebDF
id30_id21_0008,1,celebdf,0.69026244,8,CelebDF
id30_id21_0009,1,celebdf,0.8488778,8,CelebDF
id30_id23_0000,1,celebdf,0.43030834,7,CelebDF
id30_id23_0001,1,celebdf,0.33326226,6,CelebDF
id30_id23_0002,1,celebdf,0.7570918,8,CelebDF
id30_id23_0003,1,celebdf,0.6135546,8,CelebDF
id30_id23_0004,1,celebdf,0.4323018,7,CelebDF
id30_id23_0005,1,celebdf,0.71902287,8,CelebDF
id30_id23_0006,1,celebdf,0.56722724,7,CelebDF
id30_id23_0007,1,celebdf,0.7408492,8,CelebDF
id30_id23_0008,1,celebdf,0.51933503,8,CelebDF
id30_id23_0009,1,celebdf,0.7824732,8,CelebDF
id30_id26_0000,1,celebdf,0.5914125,7,CelebDF
id30_id26_0001,1,celebdf,0.4497025,6,CelebDF
id30_id26_0002,1,celebdf,0.68828917,8,CelebDF
id30_id26_0003,1,celebdf,0.7014457,7,CelebDF
id30_id26_0004,1,celebdf,0.56539875,7,CelebDF
id30_id26_0005,1,celebdf,0.69692385,8,CelebDF
id30_id26_0006,1,celebdf,0.5401074,6,CelebDF
id30_id26_0007,1,celebdf,0.5274472,8,CelebDF
id30_id26_0008,1,celebdf,0.5260299,8,CelebDF
id30_id26_0009,1,celebdf,0.7477236,8,CelebDF
id30_id28_0000,1,celebdf,0.3399122,7,CelebDF
id30_id28_0001,1,celebdf,0.529001,6,CelebDF
id30_id28_0002,1,celebdf,0.70538306,8,CelebDF
id30_id28_0003,1,celebdf,0.72566324,7,CelebDF
id30_id28_0004,1,celebdf,0.55765843,7,CelebDF
id30_id28_0005,1,celebdf,0.75786144,8,CelebDF
id30_id28_0006,1,celebdf,0.6802793,7,CelebDF
id30_id28_0007,1,celebdf,0.75671256,8,CelebDF
id30_id28_0008,1,celebdf,0.7251388,8,CelebDF
id30_id28_0009,1,celebdf,0.84050614,8,CelebDF
id30_id29_0000,1,celebdf,0.5017039,7,CelebDF
id30_id29_0001,1,celebdf,0.557651,6,CelebDF
id30_id29_0002,1,celebdf,0.63759285,8,CelebDF
id30_id29_0003,1,celebdf,0.701043,7,CelebDF
id30_id29_0004,1,celebdf,0.5185707,6,CelebDF
id30_id29_0005,1,celebdf,0.7156622,8,CelebDF
id30_id29_0006,1,celebdf,0.64755523,7,CelebDF
id30_id29_0007,1,celebdf,0.8733222,8,CelebDF
id30_id29_0008,1,celebdf,0.66635966,8,CelebDF
id30_id29_0009,1,celebdf,0.7809168,8,CelebDF
id30_id2_0000,1,celebdf,0.33329576,7,CelebDF
id30_id2_0001,1,celebdf,0.3029234,6,CelebDF
id30_id2_0002,1,celebdf,0.56228584,8,CelebDF
id30_id2_0003,1,celebdf,0.5025153,8,CelebDF
id30_id2_0004,1,celebdf,0.48948684,7,CelebDF
id30_id2_0005,1,celebdf,0.42198688,8,CelebDF
id30_id2_0006,1,celebdf,0.40987542,6,CelebDF
id30_id2_0007,1,celebdf,0.7066106,8,CelebDF
id30_id2_0008,1,celebdf,0.44427997,8,CelebDF
id30_id2_0009,1,celebdf,0.7149998,8,CelebDF
id30_id31_0000,1,celebdf,0.5863625,7,CelebDF
id30_id31_0002,1,celebdf,0.742086,8,CelebDF
id30_id31_0003,1,celebdf,0.7077399,7,CelebDF
id30_id31_0004,1,celebdf,0.4883036,7,CelebDF
id30_id31_0005,1,celebdf,0.8588238,8,CelebDF
id30_id31_0006,1,celebdf,0.6135286,6,CelebDF
id30_id31_0008,1,celebdf,0.7733542,8,CelebDF
id30_id31_0009,1,celebdf,0.83105236,8,CelebDF
id30_id32_0000,1,celebdf,0.38880458,7,CelebDF
id30_id32_0001,1,celebdf,0.396704,6,CelebDF
id30_id32_0002,1,celebdf,0.6240168,8,CelebDF
id30_id32_0003,1,celebdf,0.697083,7,CelebDF
id30_id32_0004,1,celebdf,0.5245097,7,CelebDF
id30_id32_0005,1,celebdf,0.72113466,8,CelebDF
id30_id32_0006,1,celebdf,0.6275434,6,CelebDF
id30_id32_0007,1,celebdf,0.77465415,8,CelebDF
id30_id32_0008,1,celebdf,0.6990967,8,CelebDF
id30_id32_0009,1,celebdf,0.7795375,8,CelebDF
id30_id33_0000,1,celebdf,0.45768508,7,CelebDF
id30_id33_0001,1,celebdf,0.23941137,6,CelebDF
id30_id33_0002,1,celebdf,0.7360244,8,CelebDF
id30_id33_0003,1,celebdf,0.57640684,7,CelebDF
id30_id33_0004,1,celebdf,0.41831017,7,CelebDF
id30_id33_0005,1,celebdf,0.6375556,8,CelebDF
id30_id33_0006,1,celebdf,0.7084092,7,CelebDF
id30_id33_0007,1,celebdf,0.590085,8,CelebDF
id30_id33_0008,1,celebdf,0.6657314,8,CelebDF
id30_id33_0009,1,celebdf,0.7531644,8,CelebDF
id30_id34_0000,1,celebdf,0.24925971,7,CelebDF
id30_id34_0001,1,celebdf,0.29326713,6,CelebDF
id30_id34_0002,1,celebdf,0.6807333,8,CelebDF
id30_id34_0003,1,celebdf,0.70530444,7,CelebDF
id30_id34_0004,1,celebdf,0.33613178,6,CelebDF
id30_id34_0005,1,celebdf,0.6571977,8,CelebDF
id30_id34_0006,1,celebdf,0.6929069,7,CelebDF
id30_id34_0007,1,celebdf,0.8724036,8,CelebDF
id30_id34_0008,1,celebdf,0.4954548,8,CelebDF
id30_id35_0000,1,celebdf,0.58379215,7,CelebDF
id30_id35_0001,1,celebdf,0.47215727,6,CelebDF
id30_id35_0002,1,celebdf,0.8058121,8,CelebDF
id30_id35_0003,1,celebdf,0.71262825,7,CelebDF
id30_id35_0004,1,celebdf,0.5545695,7,CelebDF
id30_id35_0005,1,celebdf,0.7004466,8,CelebDF
id30_id35_0006,1,celebdf,0.62995225,7,CelebDF
id30_id35_0007,1,celebdf,0.72359425,8,CelebDF
id30_id35_0008,1,celebdf,0.48239887,8,CelebDF
id30_id35_0009,1,celebdf,0.87236696,8,CelebDF
id30_id37_0000,1,celebdf,0.44372267,7,CelebDF
id30_id37_0001,1,celebdf,0.4913267,6,CelebDF
id30_id37_0002,1,celebdf,0.7488689,8,CelebDF
id30_id37_0003,1,celebdf,0.7272035,7,CelebDF
id30_id37_0004,1,celebdf,0.68044466,7,CelebDF
id30_id37_0005,1,celebdf,0.852959,8,CelebDF
id30_id37_0006,1,celebdf,0.63745123,6,CelebDF
id30_id37_0007,1,celebdf,0.8657442,8,CelebDF
id30_id37_0008,1,celebdf,0.6649483,8,CelebDF
id30_id37_0009,1,celebdf,0.85328835,8,CelebDF
id30_id38_0000,1,celebdf,0.5733298,7,CelebDF
id30_id38_0001,1,celebdf,0.69703126,6,CelebDF
id30_id38_0002,1,celebdf,0.74673325,8,CelebDF
id30_id38_0003,1,celebdf,0.7672854,8,CelebDF
id30_id38_0004,1,celebdf,0.5830974,6,CelebDF
id30_id38_0005,1,celebdf,0.7944418,8,CelebDF
id30_id38_0006,1,celebdf,0.7109011,7,CelebDF
id30_id38_0007,1,celebdf,0.8635081,8,CelebDF
id30_id38_0008,1,celebdf,0.6381992,8,CelebDF
id30_id38_0009,1,celebdf,0.83667755,8,CelebDF
id30_id3_0001,1,celebdf,0.27848217,6,CelebDF
id30_id3_0002,1,celebdf,0.7270059,8,CelebDF
id30_id3_0005,1,celebdf,0.48788005,8,CelebDF
id30_id3_0006,1,celebdf,0.72087854,7,CelebDF
id30_id3_0007,1,celebdf,0.5950124,8,CelebDF
id30_id3_0008,1,celebdf,0.18949883,8,CelebDF
id30_id4_0000,1,celebdf,0.4378815,7,CelebDF
id30_id4_0001,1,celebdf,0.42555046,6,CelebDF
id30_id4_0002,1,celebdf,0.7121224,8,CelebDF
id30_id4_0003,1,celebdf,0.70353836,7,CelebDF
id30_id4_0004,1,celebdf,0.65116924,7,CelebDF
id30_id4_0005,1,celebdf,0.6875783,8,CelebDF
id30_id4_0006,1,celebdf,0.66882133,7,CelebDF
id30_id4_0007,1,celebdf,0.796793,8,CelebDF
id30_id4_0008,1,celebdf,0.41385332,8,CelebDF
id30_id4_0009,1,celebdf,0.6979679,8,CelebDF
id30_id6_0000,1,celebdf,0.5318933,7,CelebDF
id30_id6_0001,1,celebdf,0.35467508,6,CelebDF
id30_id6_0002,1,celebdf,0.71789366,8,CelebDF
id30_id6_0003,1,celebdf,0.42402562,7,CelebDF
id30_id6_0004,1,celebdf,0.4448975,7,CelebDF
id30_id6_0005,1,celebdf,0.62801135,8,CelebDF
id30_id6_0006,1,celebdf,0.57647157,6,CelebDF
id30_id6_0007,1,celebdf,0.7284727,8,CelebDF
id30_id6_0008,1,celebdf,0.4337229,8,CelebDF
id30_id6_0009,1,celebdf,0.65588236,8,CelebDF
id30_id9_0000,1,celebdf,0.59324104,7,CelebDF
id30_id9_0001,1,celebdf,0.45651928,6,CelebDF
id30_id9_0002,1,celebdf,0.73682916,8,CelebDF
id30_id9_0003,1,celebdf,0.4144133,7,CelebDF
id30_id9_0004,1,celebdf,0.46925524,7,CelebDF
id30_id9_0005,1,celebdf,0.7505191,8,CelebDF
id30_id9_0006,1,celebdf,0.53152686,6,CelebDF
id30_id9_0007,1,celebdf,0.6509557,8,CelebDF
id30_id9_0008,1,celebdf,0.6551139,8,CelebDF
id30_id9_0009,1,celebdf,0.7503771,8,CelebDF
id31_0000,0,celebdf,0.3782321,7,CelebDF
id31_0001,0,celebdf,0.43626684,8,CelebDF
id31_0002,0,celebdf,0.74423695,8,CelebDF
id31_0003,0,celebdf,0.811386,8,CelebDF
id31_0004,0,celebdf,0.7052255,8,CelebDF
id31_0005,0,celebdf,0.49652752,8,CelebDF
id31_0006,0,celebdf,0.74916404,8,CelebDF
id31_0007,0,celebdf,0.7102998,8,CelebDF
id31_0008,0,celebdf,0.99911314,7,CelebDF
id31_0009,0,celebdf,0.7237204,7,CelebDF
id31_id16_0000,1,celebdf,0.63275325,7,CelebDF
id31_id16_0001,1,celebdf,0.7420547,8,CelebDF
id31_id16_0002,1,celebdf,0.74808496,8,CelebDF
id31_id16_0003,1,celebdf,0.740785,8,CelebDF
id31_id16_0004,1,celebdf,0.74942905,8,CelebDF
id31_id16_0005,1,celebdf,0.8581466,8,CelebDF
id31_id16_0006,1,celebdf,0.98185074,8,CelebDF
id31_id16_0007,1,celebdf,0.7902032,8,CelebDF
id31_id16_0009,1,celebdf,0.5841917,7,CelebDF
id31_id17_0000,1,celebdf,0.84050137,7,CelebDF
id31_id17_0001,1,celebdf,0.75403094,8,CelebDF
id31_id17_0002,1,celebdf,0.7532238,8,CelebDF
id31_id17_0003,1,celebdf,0.7763811,8,CelebDF
id31_id17_0004,1,celebdf,0.8700694,8,CelebDF
id31_id17_0005,1,celebdf,0.8748064,8,CelebDF
id31_id17_0006,1,celebdf,0.8691427,8,CelebDF
id31_id17_0007,1,celebdf,0.8691879,8,CelebDF
id31_id17_0009,1,celebdf,0.7500824,7,CelebDF
id31_id1_0000,1,celebdf,0.7912666,7,CelebDF
id31_id1_0001,1,celebdf,0.71684396,8,CelebDF
id31_id1_0002,1,celebdf,0.63741755,8,CelebDF
id31_id1_0003,1,celebdf,0.7498685,8,CelebDF
id31_id1_0004,1,celebdf,0.8233072,8,CelebDF
id31_id1_0005,1,celebdf,0.87474203,8,CelebDF
id31_id1_0006,1,celebdf,0.87634706,8,CelebDF
id31_id1_0007,1,celebdf,0.6168433,8,CelebDF
id31_id1_0008,1,celebdf,0.964897,8,CelebDF
id31_id1_0009,1,celebdf,0.75173336,7,CelebDF
id31_id20_0000,1,celebdf,0.8276453,7,CelebDF
id31_id20_0001,1,celebdf,0.6798996,8,CelebDF
id31_id20_0002,1,celebdf,0.7514771,8,CelebDF
id31_id20_0003,1,celebdf,0.7634076,8,CelebDF
id31_id20_0004,1,celebdf,0.870379,8,CelebDF
id31_id20_0005,1,celebdf,0.851717,8,CelebDF
id31_id20_0006,1,celebdf,0.99474305,8,CelebDF
id31_id20_0007,1,celebdf,0.7839532,8,CelebDF
id31_id20_0008,1,celebdf,0.99988145,7,CelebDF
id31_id20_0009,1,celebdf,0.7191338,7,CelebDF
id31_id21_0000,1,celebdf,0.8505483,7,CelebDF
id31_id21_0001,1,celebdf,0.74879444,8,CelebDF
id31_id21_0002,1,celebdf,0.71481913,8,CelebDF
id31_id21_0003,1,celebdf,0.75627625,8,CelebDF
id31_id21_0004,1,celebdf,0.75297445,8,CelebDF
id31_id21_0005,1,celebdf,0.86045563,8,CelebDF
id31_id21_0006,1,celebdf,0.8870723,8,CelebDF
id31_id21_0007,1,celebdf,0.80865276,8,CelebDF
id31_id21_0008,1,celebdf,0.9957191,8,CelebDF
id31_id21_0009,1,celebdf,0.91580915,7,CelebDF
id31_id23_0000,1,celebdf,0.58172566,7,CelebDF
id31_id23_0001,1,celebdf,0.715509,8,CelebDF
id31_id23_0002,1,celebdf,0.746287,8,CelebDF
id31_id23_0003,1,celebdf,0.7511656,8,CelebDF
id31_id23_0004,1,celebdf,0.8339304,8,CelebDF
id31_id23_0005,1,celebdf,0.8709789,8,CelebDF
id31_id23_0006,1,celebdf,0.99392337,8,CelebDF
id31_id23_0007,1,celebdf,0.79716897,8,CelebDF
id31_id23_0009,1,celebdf,0.81229174,7,CelebDF
id31_id26_0000,1,celebdf,0.7341356,7,CelebDF
id31_id26_0001,1,celebdf,0.7493317,8,CelebDF
id31_id26_0002,1,celebdf,0.81407946,8,CelebDF
id31_id26_0003,1,celebdf,0.7512459,8,CelebDF
id31_id26_0004,1,celebdf,0.76526654,8,CelebDF
id31_id26_0005,1,celebdf,0.8764475,8,CelebDF
id31_id26_0006,1,celebdf,0.9968506,8,CelebDF
id31_id26_0007,1,celebdf,0.76438123,8,CelebDF
id31_id26_0009,1,celebdf,0.59645,7,CelebDF
id31_id28_0000,1,celebdf,0.7338914,7,CelebDF
id31_id28_0001,1,celebdf,0.7534715,8,CelebDF
id31_id28_0002,1,celebdf,0.75036347,8,CelebDF
id31_id28_0003,1,celebdf,0.8699754,8,CelebDF
id31_id28_0004,1,celebdf,0.75240874,8,CelebDF
id31_id28_0005,1,celebdf,0.8746907,8,CelebDF
id31_id28_0006,1,celebdf,0.9935715,8,CelebDF
id31_id28_0007,1,celebdf,0.8037326,8,CelebDF
id31_id28_0008,1,celebdf,0.9908806,8,CelebDF
id31_id28_0009,1,celebdf,0.7988676,7,CelebDF
id31_id29_0000,1,celebdf,0.8038372,7,CelebDF
id31_id29_0001,1,celebdf,0.7482314,8,CelebDF
id31_id29_0002,1,celebdf,0.7724141,8,CelebDF
id31_id29_0003,1,celebdf,0.8591041,8,CelebDF
id31_id29_0004,1,celebdf,0.86252683,8,CelebDF
id31_id29_0005,1,celebdf,0.87488735,8,CelebDF
id31_id29_0006,1,celebdf,0.98574936,8,CelebDF
id31_id29_0007,1,celebdf,0.8707515,8,CelebDF
id31_id29_0009,1,celebdf,0.8462883,7,CelebDF
id31_id2_0000,1,celebdf,0.6540707,7,CelebDF
id31_id2_0001,1,celebdf,0.7468872,8,CelebDF
id31_id2_0002,1,celebdf,0.718993,8,CelebDF
id31_id2_0003,1,celebdf,0.7495926,8,CelebDF
id31_id2_0004,1,celebdf,0.7535789,8,CelebDF
id31_id2_0005,1,celebdf,0.8450454,8,CelebDF
id31_id2_0006,1,celebdf,0.76559323,8,CelebDF
id31_id2_0007,1,celebdf,0.5307993,8,CelebDF
id31_id2_0009,1,celebdf,0.63824415,7,CelebDF
id31_id30_0000,1,celebdf,0.85252434,7,CelebDF
id31_id30_0001,1,celebdf,0.7537291,8,CelebDF
id31_id30_0002,1,celebdf,0.83423024,8,CelebDF
id31_id30_0003,1,celebdf,0.8718418,8,CelebDF
id31_id30_0004,1,celebdf,0.763838,8,CelebDF
id31_id30_0005,1,celebdf,0.8749057,8,CelebDF
id31_id30_0006,1,celebdf,0.99943715,8,CelebDF
id31_id30_0007,1,celebdf,0.8745442,8,CelebDF
id31_id30_0009,1,celebdf,0.84067076,7,CelebDF
id31_id32_0000,1,celebdf,0.8160382,7,CelebDF
id31_id32_0001,1,celebdf,0.8095375,8,CelebDF
id31_id32_0002,1,celebdf,0.7502452,8,CelebDF
id31_id32_0003,1,celebdf,0.76809657,8,CelebDF
id31_id32_0004,1,celebdf,0.7630359,8,CelebDF
id31_id32_0006,1,celebdf,0.9709861,8,CelebDF
id31_id32_0007,1,celebdf,0.86775976,8,CelebDF
id31_id32_0008,1,celebdf,0.99588275,8,CelebDF
id31_id32_0009,1,celebdf,0.68583137,7,CelebDF
id31_id33_0000,1,celebdf,0.8325887,7,CelebDF
id31_id33_0001,1,celebdf,0.7443893,8,CelebDF
id31_id33_0002,1,celebdf,0.7722833,8,CelebDF
id31_id33_0003,1,celebdf,0.8030281,8,CelebDF
id31_id33_0004,1,celebdf,0.76728547,8,CelebDF
id31_id33_0005,1,celebdf,0.8724295,8,CelebDF
id31_id33_0006,1,celebdf,0.99836165,8,CelebDF
id31_id33_0007,1,celebdf,0.86945176,8,CelebDF
id31_id33_0008,1,celebdf,0.9990137,8,CelebDF
id31_id33_0009,1,celebdf,0.7202,7,CelebDF
id31_id34_0000,1,celebdf,0.8190879,7,CelebDF
id31_id34_0001,1,celebdf,0.727531,8,CelebDF
id31_id34_0002,1,celebdf,0.7487746,8,CelebDF
id31_id34_0003,1,celebdf,0.7597918,8,CelebDF
id31_id34_0004,1,celebdf,0.87428,8,CelebDF
id31_id34_0005,1,celebdf,0.87476736,8,CelebDF
id31_id34_0006,1,celebdf,0.99955744,8,CelebDF
id31_id34_0007,1,celebdf,0.79367334,8,CelebDF
id31_id34_0008,1,celebdf,0.9997987,7,CelebDF
id31_id34_0009,1,celebdf,0.7476238,7,CelebDF
id31_id35_0000,1,celebdf,0.7825209,7,CelebDF
id31_id35_0001,1,celebdf,0.770701,8,CelebDF
id31_id35_0002,1,celebdf,0.757409,8,CelebDF
id31_id35_0003,1,celebdf,0.85982203,8,CelebDF
id31_id35_0004,1,celebdf,0.8295635,8,CelebDF
id31_id35_0005,1,celebdf,0.87451965,8,CelebDF
id31_id35_0006,1,celebdf,0.99801606,8,CelebDF
id31_id35_0007,1,celebdf,0.87274545,8,CelebDF
id31_id35_0009,1,celebdf,0.78556347,7,CelebDF
id31_id37_0000,1,celebdf,0.7111882,7,CelebDF
id31_id37_0001,1,celebdf,0.81652206,8,CelebDF
id31_id37_0002,1,celebdf,0.7526064,8,CelebDF
id31_id37_0003,1,celebdf,0.8695827,8,CelebDF
id31_id37_0004,1,celebdf,0.86129344,8,CelebDF
id31_id37_0005,1,celebdf,0.8744907,8,CelebDF
id31_id37_0006,1,celebdf,0.99908215,8,CelebDF
id31_id37_0007,1,celebdf,0.8389172,8,CelebDF
id31_id37_0008,1,celebdf,0.9997094,7,CelebDF
id31_id37_0009,1,celebdf,0.79847157,7,CelebDF
id31_id38_0000,1,celebdf,0.8468936,7,CelebDF
id31_id38_0001,1,celebdf,0.7770173,8,CelebDF
id31_id38_0002,1,celebdf,0.81322,8,CelebDF
id31_id38_0003,1,celebdf,0.87387496,8,CelebDF
id31_id38_0004,1,celebdf,0.8749141,8,CelebDF
id31_id38_0005,1,celebdf,0.87507236,8,CelebDF
id31_id38_0006,1,celebdf,0.99938005,8,CelebDF
id31_id38_0007,1,celebdf,0.874582,8,CelebDF
id31_id38_0008,1,celebdf,0.9994928,7,CelebDF
id31_id38_0009,1,celebdf,0.8236474,7,CelebDF
id31_id3_0000,1,celebdf,0.81794745,7,CelebDF
id31_id3_0001,1,celebdf,0.7046162,8,CelebDF
id31_id3_0002,1,celebdf,0.6861117,8,CelebDF
id31_id3_0003,1,celebdf,0.8236678,8,CelebDF
id31_id3_0004,1,celebdf,0.7419138,8,CelebDF
id31_id3_0005,1,celebdf,0.87361854,8,CelebDF
id31_id3_0006,1,celebdf,0.7871429,8,CelebDF
id31_id3_0007,1,celebdf,0.838781,8,CelebDF
id31_id3_0009,1,celebdf,0.5189829,7,CelebDF
id31_id4_0001,1,celebdf,0.8635412,8,CelebDF
id31_id4_0002,1,celebdf,0.82501596,8,CelebDF
id31_id4_0003,1,celebdf,0.87428033,8,CelebDF
id31_id4_0004,1,celebdf,0.7882665,8,CelebDF
id31_id4_0005,1,celebdf,0.8748891,8,CelebDF
id31_id4_0006,1,celebdf,0.9628352,8,CelebDF
id31_id4_0007,1,celebdf,0.8016844,8,CelebDF
id31_id4_0009,1,celebdf,0.71376467,7,CelebDF
id31_id6_0000,1,celebdf,0.7142201,7,CelebDF
id31_id6_0001,1,celebdf,0.7612047,8,CelebDF
id31_id6_0002,1,celebdf,0.7518776,8,CelebDF
id31_id6_0003,1,celebdf,0.77606916,8,CelebDF
id31_id6_0004,1,celebdf,0.8005412,8,CelebDF
id31_id6_0005,1,celebdf,0.87449694,8,CelebDF
id31_id6_0006,1,celebdf,0.8977781,8,CelebDF
id31_id6_0007,1,celebdf,0.79852754,8,CelebDF
id31_id6_0008,1,celebdf,0.99364567,8,CelebDF
id31_id6_0009,1,celebdf,0.70556957,7,CelebDF
id31_id9_0000,1,celebdf,0.85356605,7,CelebDF
id31_id9_0001,1,celebdf,0.7525008,8,CelebDF
id31_id9_0002,1,celebdf,0.8363947,8,CelebDF
id31_id9_0003,1,celebdf,0.8660604,8,CelebDF
id31_id9_0004,1,celebdf,0.7811279,8,CelebDF
id31_id9_0005,1,celebdf,0.8704269,8,CelebDF
id31_id9_0006,1,celebdf,0.96395075,8,CelebDF
id31_id9_0007,1,celebdf,0.86678094,8,CelebDF
id31_id9_0009,1,celebdf,0.7327188,7,CelebDF
id32_0000,0,celebdf,0.016100677,5,CelebDF
id32_0001,0,celebdf,0.0013363439,8,CelebDF
id32_0002,0,celebdf,0.7529421,8,CelebDF
id32_0003,0,celebdf,0.41833174,8,CelebDF
id32_0004,0,celebdf,0.0073981592,8,CelebDF
id32_0005,0,celebdf,2.2149621e-05,8,CelebDF
id32_0006,0,celebdf,0.14349757,2,CelebDF
id32_0007,0,celebdf,0.001373061,8,CelebDF
id32_0008,0,celebdf,0.14762866,8,CelebDF
id32_0009,0,celebdf,0.031300325,8,CelebDF
id32_id20_0000,1,celebdf,0.37581548,5,CelebDF
id32_id20_0002,1,celebdf,0.7558988,8,CelebDF
id32_id20_0005,1,celebdf,0.8729273,8,CelebDF
id32_id20_0007,1,celebdf,0.73632747,8,CelebDF
id32_id20_0008,1,celebdf,0.8742301,8,CelebDF
id32_id21_0000,1,celebdf,0.36948624,5,CelebDF
id32_id21_0002,1,celebdf,0.83003455,8,CelebDF
id32_id21_0007,1,celebdf,0.8334118,8,CelebDF
id32_id21_0008,1,celebdf,0.86294544,8,CelebDF
id32_id23_0000,1,celebdf,0.03688078,5,CelebDF
id32_id23_0002,1,celebdf,0.7466744,8,CelebDF
id32_id23_0006,1,celebdf,0.012553849,2,CelebDF
id32_id23_0007,1,celebdf,0.8655587,8,CelebDF
id32_id23_0008,1,celebdf,0.7491833,8,CelebDF
id32_id23_0009,1,celebdf,0.8582251,8,CelebDF
id32_id26_0000,1,celebdf,0.30813476,5,CelebDF
id32_id26_0002,1,celebdf,0.8267712,8,CelebDF
id32_id26_0005,1,celebdf,0.8744464,8,CelebDF
id32_id26_0006,1,celebdf,0.66829133,3,CelebDF
id32_id26_0007,1,celebdf,0.68427175,8,CelebDF
id32_id26_0008,1,celebdf,0.74533445,8,CelebDF
id32_id28_0000,1,celebdf,0.36182,5,CelebDF
id32_id28_0002,1,celebdf,0.87330735,8,CelebDF
id32_id28_0005,1,celebdf,0.8740676,8,CelebDF
id32_id28_0007,1,celebdf,0.85510033,8,CelebDF
id32_id28_0008,1,celebdf,0.8431489,8,CelebDF
id32_id29_0000,1,celebdf,0.24675508,5,CelebDF
id32_id29_0001,1,celebdf,0.71429646,8,CelebDF
id32_id29_0002,1,celebdf,0.8505606,8,CelebDF
id32_id29_0004,1,celebdf,0.8750024,8,CelebDF
id32_id29_0005,1,celebdf,0.87929004,8,CelebDF
id32_id29_0006,1,celebdf,0.009674356,2,CelebDF
id32_id29_0007,1,celebdf,0.8710921,8,CelebDF
