video,dataset,manipulation,compression,true_label,pred_prob,model,split,seed
078_955,FFpp,faceswap,c23,1,0.773345,PRISM_50D_LOMO,test,42
102_114,FFpp,faceswap,c23,1,0.223056,PRISM_50D_LOMO,test,42
114_102,FFpp,faceswap,c23,1,0.670635,PRISM_50D_LOMO,test,42
128_896,FFpp,faceswap,c23,1,0.611014,PRISM_50D_LOMO,test,42
138_142,FFpp,faceswap,c23,1,0.40441,PRISM_50D_LOMO,test,42
141_161,FFpp,faceswap,c23,1,0.473212,PRISM_50D_LOMO,test,42
142_138,FFpp,faceswap,c23,1,0.102631,PRISM_50D_LOMO,test,42
135_880,FFpp,faceswap,c23,1,0.710021,PRISM_50D_LOMO,test,42
158_379,FFpp,faceswap,c23,1,0.170232,PRISM_50D_LOMO,test,42
161_141,FFpp,faceswap,c23,1,0.831585,PRISM_50D_LOMO,test,42
154_386,FFpp,faceswap,c23,1,0.926744,PRISM_50D_LOMO,test,42
169_227,FFpp,faceswap,c23,1,0.057691,PRISM_50D_LOMO,test,42
170_186,FFpp,faceswap,c23,1,0.443584,PRISM_50D_LOMO,test,42
176_190,FFpp,faceswap,c23,1,0.149663,PRISM_50D_LOMO,test,42
186_170,FFpp,faceswap,c23,1,0.296063,PRISM_50D_LOMO,test,42
190_176,FFpp,faceswap,c23,1,0.06169,PRISM_50D_LOMO,test,42
214_255,FFpp,faceswap,c23,1,0.511775,PRISM_50D_LOMO,test,42
220_219,FFpp,faceswap,c23,1,0.694304,PRISM_50D_LOMO,test,42
219_220,FFpp,faceswap,c23,1,0.907177,PRISM_50D_LOMO,test,42
227_169,FFpp,faceswap,c23,1,0.067439,PRISM_50D_LOMO,test,42
249_280,FFpp,faceswap,c23,1,0.449226,PRISM_50D_LOMO,test,42
257_420,FFpp,faceswap,c23,1,0.467367,PRISM_50D_LOMO,test,42
255_214,FFpp,faceswap,c23,1,0.770467,PRISM_50D_LOMO,test,42
278_306,FFpp,faceswap,c23,1,0.490334,PRISM_50D_LOMO,test,42
280_249,FFpp,faceswap,c23,1,0.523562,PRISM_50D_LOMO,test,42
288_321,FFpp,faceswap,c23,1,0.516803,PRISM_50D_LOMO,test,42
306_278,FFpp,faceswap,c23,1,0.357938,PRISM_50D_LOMO,test,42
308_388,FFpp,faceswap,c23,1,0.930153,PRISM_50D_LOMO,test,42
314_347,FFpp,faceswap,c23,1,0.481515,PRISM_50D_LOMO,test,42
319_352,FFpp,faceswap,c23,1,0.849094,PRISM_50D_LOMO,test,42
321_288,FFpp,faceswap,c23,1,0.953595,PRISM_50D_LOMO,test,42
347_314,FFpp,faceswap,c23,1,0.58746,PRISM_50D_LOMO,test,42
352_319,FFpp,faceswap,c23,1,0.428387,PRISM_50D_LOMO,test,42
358_380,FFpp,faceswap,c23,1,0.795191,PRISM_50D_LOMO,test,42
367_371,FFpp,faceswap,c23,1,0.278523,PRISM_50D_LOMO,test,42
371_367,FFpp,faceswap,c23,1,0.729586,PRISM_50D_LOMO,test,42
379_158,FFpp,faceswap,c23,1,0.816822,PRISM_50D_LOMO,test,42
380_358,FFpp,faceswap,c23,1,0.717321,PRISM_50D_LOMO,test,42
381_376,FFpp,faceswap,c23,1,0.616969,PRISM_50D_LOMO,test,42
388_308,FFpp,faceswap,c23,1,0.86899,PRISM_50D_LOMO,test,42
399_488,FFpp,faceswap,c23,1,0.91579,PRISM_50D_LOMO,test,42
386_154,FFpp,faceswap,c23,1,0.889426,PRISM_50D_LOMO,test,42
384_932,FFpp,faceswap,c23,1,0.136525,PRISM_50D_LOMO,test,42
389_480,FFpp,faceswap,c23,1,0.37043,PRISM_50D_LOMO,test,42
404_429,FFpp,faceswap,c23,1,0.401972,PRISM_50D_LOMO,test,42
420_257,FFpp,faceswap,c23,1,0.153082,PRISM_50D_LOMO,test,42
421_423,FFpp,faceswap,c23,1,0.398678,PRISM_50D_LOMO,test,42
423_421,FFpp,faceswap,c23,1,0.425338,PRISM_50D_LOMO,test,42
418_507,FFpp,faceswap,c23,1,0.621935,PRISM_50D_LOMO,test,42
425_485,FFpp,faceswap,c23,1,0.308195,PRISM_50D_LOMO,test,42
429_404,FFpp,faceswap,c23,1,0.283005,PRISM_50D_LOMO,test,42
422_695,FFpp,faceswap,c23,1,0.494889,PRISM_50D_LOMO,test,42
452_550,FFpp,faceswap,c23,1,0.115759,PRISM_50D_LOMO,test,42
445_494,FFpp,faceswap,c23,1,0.68727,PRISM_50D_LOMO,test,42
454_527,FFpp,faceswap,c23,1,0.610937,PRISM_50D_LOMO,test,42
462_467,FFpp,faceswap,c23,1,0.316682,PRISM_50D_LOMO,test,42
467_462,FFpp,faceswap,c23,1,0.418973,PRISM_50D_LOMO,test,42
485_425,FFpp,faceswap,c23,1,0.115781,PRISM_50D_LOMO,test,42
488_399,FFpp,faceswap,c23,1,0.925773,PRISM_50D_LOMO,test,42
480_389,FFpp,faceswap,c23,1,0.754404,PRISM_50D_LOMO,test,42
494_445,FFpp,faceswap,c23,1,0.368943,PRISM_50D_LOMO,test,42
479_706,FFpp,faceswap,c23,1,0.247643,PRISM_50D_LOMO,test,42
517_521,FFpp,faceswap,c23,1,0.090373,PRISM_50D_LOMO,test,42
521_517,FFpp,faceswap,c23,1,0.222908,PRISM_50D_LOMO,test,42
507_418,FFpp,faceswap,c23,1,0.839156,PRISM_50D_LOMO,test,42
527_454,FFpp,faceswap,c23,1,0.335852,PRISM_50D_LOMO,test,42
550_452,FFpp,faceswap,c23,1,0.512215,PRISM_50D_LOMO,test,42
529_633,FFpp,faceswap,c23,1,0.625648,PRISM_50D_LOMO,test,42
552_851,FFpp,faceswap,c23,1,0.880657,PRISM_50D_LOMO,test,42
579_701,FFpp,faceswap,c23,1,0.585159,PRISM_50D_LOMO,test,42
608_675,FFpp,faceswap,c23,1,0.716028,PRISM_50D_LOMO,test,42
623_630,FFpp,faceswap,c23,1,0.806087,PRISM_50D_LOMO,test,42
625_650,FFpp,faceswap,c23,1,0.339272,PRISM_50D_LOMO,test,42
607_683,FFpp,faceswap,c23,1,0.814673,PRISM_50D_LOMO,test,42
630_623,FFpp,faceswap,c23,1,0.451313,PRISM_50D_LOMO,test,42
633_529,FFpp,faceswap,c23,1,0.845636,PRISM_50D_LOMO,test,42
634_660,FFpp,faceswap,c23,1,0.529755,PRISM_50D_LOMO,test,42
650_625,FFpp,faceswap,c23,1,0.473399,PRISM_50D_LOMO,test,42
669_682,FFpp,faceswap,c23,1,0.303166,PRISM_50D_LOMO,test,42
670_661,FFpp,faceswap,c23,1,0.654319,PRISM_50D_LOMO,test,42
660_634,FFpp,faceswap,c23,1,0.470189,PRISM_50D_LOMO,test,42
661_670,FFpp,faceswap,c23,1,0.181553,PRISM_50D_LOMO,test,42
675_608,FFpp,faceswap,c23,1,0.430107,PRISM_50D_LOMO,test,42
682_669,FFpp,faceswap,c23,1,0.577641,PRISM_50D_LOMO,test,42
691_732,FFpp,faceswap,c23,1,0.587018,PRISM_50D_LOMO,test,42
705_707,FFpp,faceswap,c23,1,0.195105,PRISM_50D_LOMO,test,42
683_607,FFpp,faceswap,c23,1,0.820419,PRISM_50D_LOMO,test,42
707_705,FFpp,faceswap,c23,1,0.374919,PRISM_50D_LOMO,test,42
695_422,FFpp,faceswap,c23,1,0.618572,PRISM_50D_LOMO,test,42
714_842,FFpp,faceswap,c23,1,0.173884,PRISM_50D_LOMO,test,42
701_579,FFpp,faceswap,c23,1,0.756361,PRISM_50D_LOMO,test,42
706_479,FFpp,faceswap,c23,1,0.43623,PRISM_50D_LOMO,test,42
725_724,FFpp,faceswap,c23,1,0.990764,PRISM_50D_LOMO,test,42
731_741,FFpp,faceswap,c23,1,0.606967,PRISM_50D_LOMO,test,42
732_691,FFpp,faceswap,c23,1,0.298303,PRISM_50D_LOMO,test,42
741_731,FFpp,faceswap,c23,1,0.810513,PRISM_50D_LOMO,test,42
739_865,FFpp,faceswap,c23,1,0.527117,PRISM_50D_LOMO,test,42
724_725,FFpp,faceswap,c23,1,0.916966,PRISM_50D_LOMO,test,42
755_759,FFpp,faceswap,c23,1,0.463628,PRISM_50D_LOMO,test,42
801_855,FFpp,faceswap,c23,1,0.48549,PRISM_50D_LOMO,test,42
812_821,FFpp,faceswap,c23,1,0.859653,PRISM_50D_LOMO,test,42
821_812,FFpp,faceswap,c23,1,0.911385,PRISM_50D_LOMO,test,42
842_714,FFpp,faceswap,c23,1,0.428819,PRISM_50D_LOMO,test,42
855_801,FFpp,faceswap,c23,1,0.722922,PRISM_50D_LOMO,test,42
847_906,FFpp,faceswap,c23,1,0.574024,PRISM_50D_LOMO,test,42
851_552,FFpp,faceswap,c23,1,0.807781,PRISM_50D_LOMO,test,42
868_949,FFpp,faceswap,c23,1,0.328181,PRISM_50D_LOMO,test,42
865_739,FFpp,faceswap,c23,1,0.540312,PRISM_50D_LOMO,test,42
896_128,FFpp,faceswap,c23,1,0.080995,PRISM_50D_LOMO,test,42
917_924,FFpp,faceswap,c23,1,0.185498,PRISM_50D_LOMO,test,42
919_015,FFpp,faceswap,c23,1,0.460695,PRISM_50D_LOMO,test,42
924_917,FFpp,faceswap,c23,1,0.294887,PRISM_50D_LOMO,test,42
906_847,FFpp,faceswap,c23,1,0.806354,PRISM_50D_LOMO,test,42
932_384,FFpp,faceswap,c23,1,0.128557,PRISM_50D_LOMO,test,42
949_868,FFpp,faceswap,c23,1,0.605533,PRISM_50D_LOMO,test,42
945_044,FFpp,faceswap,c23,1,0.827112,PRISM_50D_LOMO,test,42
955_078,FFpp,faceswap,c23,1,0.880961,PRISM_50D_LOMO,test,42
953_974,FFpp,faceswap,c23,1,0.221674,PRISM_50D_LOMO,test,42
970_973,FFpp,faceswap,c23,1,0.329842,PRISM_50D_LOMO,test,42
973_970,FFpp,faceswap,c23,1,0.488538,PRISM_50D_LOMO,test,42
974_953,FFpp,faceswap,c23,1,0.127764,PRISM_50D_LOMO,test,42
995_233,FFpp,faceswap,c23,1,0.739447,PRISM_50D_LOMO,test,42
000,FFpp,neuraltextures,c23,0,0.092182,PRISM_50D_LOMO,test,42
003,FFpp,neuraltextures,c23,0,0.020365,PRISM_50D_LOMO,test,42
012,FFpp,neuraltextures,c23,0,0.239495,PRISM_50D_LOMO,test,42
015,FFpp,neuraltextures,c23,0,0.654402,PRISM_50D_LOMO,test,42
024,FFpp,neuraltextures,c23,0,0.895047,PRISM_50D_LOMO,test,42
026,FFpp,neuraltextures,c23,0,0.11534,PRISM_50D_LOMO,test,42
029,FFpp,neuraltextures,c23,0,0.770139,PRISM_50D_LOMO,test,42
035,FFpp,neuraltextures,c23,0,0.454846,PRISM_50D_LOMO,test,42
036,FFpp,neuraltextures,c23,0,0.369278,PRISM_50D_LOMO,test,42
048,FFpp,neuraltextures,c23,0,0.119411,PRISM_50D_LOMO,test,42
047,FFpp,neuraltextures,c23,0,0.234821,PRISM_50D_LOMO,test,42
044,FFpp,neuraltextures,c23,0,0.080099,PRISM_50D_LOMO,test,42
073,FFpp,neuraltextures,c23,0,0.774308,PRISM_50D_LOMO,test,42
078,FFpp,neuraltextures,c23,0,0.238597,PRISM_50D_LOMO,test,42
102,FFpp,neuraltextures,c23,0,0.715546,PRISM_50D_LOMO,test,42
114,FFpp,neuraltextures,c23,0,0.575667,PRISM_50D_LOMO,test,42
128,FFpp,neuraltextures,c23,0,0.450305,PRISM_50D_LOMO,test,42
138,FFpp,neuraltextures,c23,0,0.308238,PRISM_50D_LOMO,test,42
135,FFpp,neuraltextures,c23,0,0.481903,PRISM_50D_LOMO,test,42
142,FFpp,neuraltextures,c23,0,0.099974,PRISM_50D_LOMO,test,42
141,FFpp,neuraltextures,c23,0,0.481814,PRISM_50D_LOMO,test,42
161,FFpp,neuraltextures,c23,0,0.373075,PRISM_50D_LOMO,test,42
154,FFpp,neuraltextures,c23,0,0.484001,PRISM_50D_LOMO,test,42
169,FFpp,neuraltextures,c23,0,0.762195,PRISM_50D_LOMO,test,42
170,FFpp,neuraltextures,c23,0,0.32456,PRISM_50D_LOMO,test,42
176,FFpp,neuraltextures,c23,0,0.013446,PRISM_50D_LOMO,test,42
186,FFpp,neuraltextures,c23,0,0.470589,PRISM_50D_LOMO,test,42
190,FFpp,neuraltextures,c23,0,0.132391,PRISM_50D_LOMO,test,42
214,FFpp,neuraltextures,c23,0,0.532685,PRISM_50D_LOMO,test,42
220,FFpp,neuraltextures,c23,0,0.685771,PRISM_50D_LOMO,test,42
219,FFpp,neuraltextures,c23,0,0.591397,PRISM_50D_LOMO,test,42
227,FFpp,neuraltextures,c23,0,0.064389,PRISM_50D_LOMO,test,42
249,FFpp,neuraltextures,c23,0,0.123987,PRISM_50D_LOMO,test,42
257,FFpp,neuraltextures,c23,0,0.165035,PRISM_50D_LOMO,test,42
255,FFpp,neuraltextures,c23,0,0.050145,PRISM_50D_LOMO,test,42
278,FFpp,neuraltextures,c23,0,0.122975,PRISM_50D_LOMO,test,42
280,FFpp,neuraltextures,c23,0,0.936064,PRISM_50D_LOMO,test,42
288,FFpp,neuraltextures,c23,0,0.611123,PRISM_50D_LOMO,test,42
306,FFpp,neuraltextures,c23,0,0.277617,PRISM_50D_LOMO,test,42
308,FFpp,neuraltextures,c23,0,0.569131,PRISM_50D_LOMO,test,42
314,FFpp,neuraltextures,c23,0,0.189295,PRISM_50D_LOMO,test,42
321,FFpp,neuraltextures,c23,0,0.720088,PRISM_50D_LOMO,test,42
319,FFpp,neuraltextures,c23,0,0.850177,PRISM_50D_LOMO,test,42
347,FFpp,neuraltextures,c23,0,0.49059,PRISM_50D_LOMO,test,42
352,FFpp,neuraltextures,c23,0,0.297216,PRISM_50D_LOMO,test,42
358,FFpp,neuraltextures,c23,0,0.332461,PRISM_50D_LOMO,test,42
367,FFpp,neuraltextures,c23,0,0.322799,PRISM_50D_LOMO,test,42
371,FFpp,neuraltextures,c23,0,0.287346,PRISM_50D_LOMO,test,42
379,FFpp,neuraltextures,c23,0,0.423917,PRISM_50D_LOMO,test,42
380,FFpp,neuraltextures,c23,0,0.353872,PRISM_50D_LOMO,test,42
381,FFpp,neuraltextures,c23,0,0.476326,PRISM_50D_LOMO,test,42
388,FFpp,neuraltextures,c23,0,0.208317,PRISM_50D_LOMO,test,42
384,FFpp,neuraltextures,c23,0,0.072212,PRISM_50D_LOMO,test,42
386,FFpp,neuraltextures,c23,0,0.398469,PRISM_50D_LOMO,test,42
389,FFpp,neuraltextures,c23,0,0.017991,PRISM_50D_LOMO,test,42
399,FFpp,neuraltextures,c23,0,0.50518,PRISM_50D_LOMO,test,42
404,FFpp,neuraltextures,c23,0,0.896728,PRISM_50D_LOMO,test,42
420,FFpp,neuraltextures,c23,0,0.614682,PRISM_50D_LOMO,test,42
421,FFpp,neuraltextures,c23,0,0.274782,PRISM_50D_LOMO,test,42
423,FFpp,neuraltextures,c23,0,0.5531,PRISM_50D_LOMO,test,42
418,FFpp,neuraltextures,c23,0,0.0482,PRISM_50D_LOMO,test,42
425,FFpp,neuraltextures,c23,0,0.418032,PRISM_50D_LOMO,test,42
429,FFpp,neuraltextures,c23,0,0.523705,PRISM_50D_LOMO,test,42
422,FFpp,neuraltextures,c23,0,0.892336,PRISM_50D_LOMO,test,42
445,FFpp,neuraltextures,c23,0,0.858913,PRISM_50D_LOMO,test,42
452,FFpp,neuraltextures,c23,0,0.27341,PRISM_50D_LOMO,test,42
454,FFpp,neuraltextures,c23,0,0.571178,PRISM_50D_LOMO,test,42
462,FFpp,neuraltextures,c23,0,0.263247,PRISM_50D_LOMO,test,42
467,FFpp,neuraltextures,c23,0,0.100515,PRISM_50D_LOMO,test,42
485,FFpp,neuraltextures,c23,0,0.26077,PRISM_50D_LOMO,test,42
480,FFpp,neuraltextures,c23,0,0.61018,PRISM_50D_LOMO,test,42
488,FFpp,neuraltextures,c23,0,0.433087,PRISM_50D_LOMO,test,42
494,FFpp,neuraltextures,c23,0,0.43122,PRISM_50D_LOMO,test,42
479,FFpp,neuraltextures,c23,0,0.196735,PRISM_50D_LOMO,test,42
517,FFpp,neuraltextures,c23,0,0.544888,PRISM_50D_LOMO,test,42
521,FFpp,neuraltextures,c23,0,0.158756,PRISM_50D_LOMO,test,42
507,FFpp,neuraltextures,c23,0,0.053585,PRISM_50D_LOMO,test,42
527,FFpp,neuraltextures,c23,0,0.831476,PRISM_50D_LOMO,test,42
550,FFpp,neuraltextures,c23,0,0.94355,PRISM_50D_LOMO,test,42
529,FFpp,neuraltextures,c23,0,0.328729,PRISM_50D_LOMO,test,42
552,FFpp,neuraltextures,c23,0,0.712232,PRISM_50D_LOMO,test,42
579,FFpp,neuraltextures,c23,0,0.111543,PRISM_50D_LOMO,test,42
608,FFpp,neuraltextures,c23,0,0.126136,PRISM_50D_LOMO,test,42
623,FFpp,neuraltextures,c23,0,0.889065,PRISM_50D_LOMO,test,42
625,FFpp,neuraltextures,c23,0,0.163739,PRISM_50D_LOMO,test,42
607,FFpp,neuraltextures,c23,0,0.957923,PRISM_50D_LOMO,test,42
630,FFpp,neuraltextures,c23,0,0.075286,PRISM_50D_LOMO,test,42
633,FFpp,neuraltextures,c23,0,0.715806,PRISM_50D_LOMO,test,42
634,FFpp,neuraltextures,c23,0,0.662451,PRISM_50D_LOMO,test,42
650,FFpp,neuraltextures,c23,0,0.105672,PRISM_50D_LOMO,test,42
669,FFpp,neuraltextures,c23,0,0.901131,PRISM_50D_LOMO,test,42
670,FFpp,neuraltextures,c23,0,0.166395,PRISM_50D_LOMO,test,42
661,FFpp,neuraltextures,c23,0,0.426813,PRISM_50D_LOMO,test,42
660,FFpp,neuraltextures,c23,0,0.194326,PRISM_50D_LOMO,test,42
675,FFpp,neuraltextures,c23,0,0.983891,PRISM_50D_LOMO,test,42
682,FFpp,neuraltextures,c23,0,0.358544,PRISM_50D_LOMO,test,42
691,FFpp,neuraltextures,c23,0,0.171707,PRISM_50D_LOMO,test,42
683,FFpp,neuraltextures,c23,0,0.005837,PRISM_50D_LOMO,test,42
705,FFpp,neuraltextures,c23,0,0.756294,PRISM_50D_LOMO,test,42
707,FFpp,neuraltextures,c23,0,0.197842,PRISM_50D_LOMO,test,42
695,FFpp,neuraltextures,c23,0,0.332561,PRISM_50D_LOMO,test,42
714,FFpp,neuraltextures,c23,0,0.030643,PRISM_50D_LOMO,test,42
701,FFpp,neuraltextures,c23,0,0.538776,PRISM_50D_LOMO,test,42
706,FFpp,neuraltextures,c23,0,0.016555,PRISM_50D_LOMO,test,42
731,FFpp,neuraltextures,c23,0,0.113984,PRISM_50D_LOMO,test,42
725,FFpp,neuraltextures,c23,0,0.985371,PRISM_50D_LOMO,test,42
732,FFpp,neuraltextures,c23,0,0.640096,PRISM_50D_LOMO,test,42
741,FFpp,neuraltextures,c23,0,0.520084,PRISM_50D_LOMO,test,42
739,FFpp,neuraltextures,c23,0,0.89046,PRISM_50D_LOMO,test,42
724,FFpp,neuraltextures,c23,0,0.878941,PRISM_50D_LOMO,test,42
755,FFpp,neuraltextures,c23,0,0.127017,PRISM_50D_LOMO,test,42
801,FFpp,neuraltextures,c23,0,0.753791,PRISM_50D_LOMO,test,42
812,FFpp,neuraltextures,c23,0,0.660772,PRISM_50D_LOMO,test,42
821,FFpp,neuraltextures,c23,0,0.43448,PRISM_50D_LOMO,test,42
842,FFpp,neuraltextures,c23,0,0.399843,PRISM_50D_LOMO,test,42
855,FFpp,neuraltextures,c23,0,0.24111,PRISM_50D_LOMO,test,42
847,FFpp,neuraltextures,c23,0,0.468563,PRISM_50D_LOMO,test,42
851,FFpp,neuraltextures,c23,0,0.00601,PRISM_50D_LOMO,test,42
868,FFpp,neuraltextures,c23,0,0.412331,PRISM_50D_LOMO,test,42
865,FFpp,neuraltextures,c23,0,0.069909,PRISM_50D_LOMO,test,42
896,FFpp,neuraltextures,c23,0,0.210039,PRISM_50D_LOMO,test,42
917,FFpp,neuraltextures,c23,0,0.190729,PRISM_50D_LOMO,test,42
919,FFpp,neuraltextures,c23,0,0.128342,PRISM_50D_LOMO,test,42
906,FFpp,neuraltextures,c23,0,0.117284,PRISM_50D_LOMO,test,42
924,FFpp,neuraltextures,c23,0,0.190666,PRISM_50D_LOMO,test,42
932,FFpp,neuraltextures,c23,0,0.019854,PRISM_50D_LOMO,test,42
949,FFpp,neuraltextures,c23,0,0.343077,PRISM_50D_LOMO,test,42
945,FFpp,neuraltextures,c23,0,0.980503,PRISM_50D_LOMO,test,42
955,FFpp,neuraltextures,c23,0,0.956597,PRISM_50D_LOMO,test,42
953,FFpp,neuraltextures,c23,0,0.728366,PRISM_50D_LOMO,test,42
970,FFpp,neuraltextures,c23,0,0.200484,PRISM_50D_LOMO,test,42
973,FFpp,neuraltextures,c23,0,0.142571,PRISM_50D_LOMO,test,42
974,FFpp,neuraltextures,c23,0,0.454694,PRISM_50D_LOMO,test,42
995,FFpp,neuraltextures,c23,0,0.575435,PRISM_50D_LOMO,test,42
000_003,FFpp,neuraltextures,c23,1,0.025425,PRISM_50D_LOMO,test,42
003_000,FFpp,neuraltextures,c23,1,0.034063,PRISM_50D_LOMO,test,42
015_919,FFpp,neuraltextures,c23,1,0.889655,PRISM_50D_LOMO,test,42
012_026,FFpp,neuraltextures,c23,1,0.442444,PRISM_50D_LOMO,test,42
024_073,FFpp,neuraltextures,c23,1,0.845775,PRISM_50D_LOMO,test,42
026_012,FFpp,neuraltextures,c23,1,0.034133,PRISM_50D_LOMO,test,42
029_048,FFpp,neuraltextures,c23,1,0.43822,PRISM_50D_LOMO,test,42
036_035,FFpp,neuraltextures,c23,1,0.816321,PRISM_50D_LOMO,test,42
035_036,FFpp,neuraltextures,c23,1,0.372194,PRISM_50D_LOMO,test,42
048_029,FFpp,neuraltextures,c23,1,0.225343,PRISM_50D_LOMO,test,42
047_862,FFpp,neuraltextures,c23,1,0.297446,PRISM_50D_LOMO,test,42
044_945,FFpp,neuraltextures,c23,1,0.384536,PRISM_50D_LOMO,test,42
073_024,FFpp,neuraltextures,c23,1,0.983901,PRISM_50D_LOMO,test,42
078_955,FFpp,neuraltextures,c23,1,0.12336,PRISM_50D_LOMO,test,42
102_114,FFpp,neuraltextures,c23,1,0.282403,PRISM_50D_LOMO,test,42
114_102,FFpp,neuraltextures,c23,1,0.238543,PRISM_50D_LOMO,test,42
128_896,FFpp,neuraltextures,c23,1,0.424166,PRISM_50D_LOMO,test,42
138_142,FFpp,neuraltextures,c23,1,0.307154,PRISM_50D_LOMO,test,42
141_161,FFpp,neuraltextures,c23,1,0.262018,PRISM_50D_LOMO,test,42
142_138,FFpp,neuraltextures,c23,1,0.270158,PRISM_50D_LOMO,test,42
135_880,FFpp,neuraltextures,c23,1,0.68765,PRISM_50D_LOMO,test,42
158_379,FFpp,neuraltextures,c23,1,0.241503,PRISM_50D_LOMO,test,42
161_141,FFpp,neuraltextures,c23,1,0.292562,PRISM_50D_LOMO,test,42
154_386,FFpp,neuraltextures,c23,1,0.240554,PRISM_50D_LOMO,test,42
169_227,FFpp,neuraltextures,c23,1,0.565411,PRISM_50D_LOMO,test,42
170_186,FFpp,neuraltextures,c23,1,0.557722,PRISM_50D_LOMO,test,42
176_190,FFpp,neuraltextures,c23,1,0.003817,PRISM_50D_LOMO,test,42
186_170,FFpp,neuraltextures,c23,1,0.196883,PRISM_50D_LOMO,test,42
190_176,FFpp,neuraltextures,c23,1,0.300386,PRISM_50D_LOMO,test,42
214_255,FFpp,neuraltextures,c23,1,0.170363,PRISM_50D_LOMO,test,42
220_219,FFpp,neuraltextures,c23,1,0.768319,PRISM_50D_LOMO,test,42
219_220,FFpp,neuraltextures,c23,1,0.634078,PRISM_50D_LOMO,test,42
227_169,FFpp,neuraltextures,c23,1,0.114253,PRISM_50D_LOMO,test,42
249_280,FFpp,neuraltextures,c23,1,0.260582,PRISM_50D_LOMO,test,42
257_420,FFpp,neuraltextures,c23,1,0.108804,PRISM_50D_LOMO,test,42
255_214,FFpp,neuraltextures,c23,1,0.048919,PRISM_50D_LOMO,test,42
278_306,FFpp,neuraltextures,c23,1,0.137911,PRISM_50D_LOMO,test,42
280_249,FFpp,neuraltextures,c23,1,0.918774,PRISM_50D_LOMO,test,42
288_321,FFpp,neuraltextures,c23,1,0.743273,PRISM_50D_LOMO,test,42
306_278,FFpp,neuraltextures,c23,1,0.06123,PRISM_50D_LOMO,test,42
308_388,FFpp,neuraltextures,c23,1,0.749775,PRISM_50D_LOMO,test,42
321_288,FFpp,neuraltextures,c23,1,0.719339,PRISM_50D_LOMO,test,42
319_352,FFpp,neuraltextures,c23,1,0.837114,PRISM_50D_LOMO,test,42
314_347,FFpp,neuraltextures,c23,1,0.577414,PRISM_50D_LOMO,test,42
347_314,FFpp,neuraltextures,c23,1,0.561376,PRISM_50D_LOMO,test,42
352_319,FFpp,neuraltextures,c23,1,0.587489,PRISM_50D_LOMO,test,42
358_380,FFpp,neuraltextures,c23,1,0.188096,PRISM_50D_LOMO,test,42
367_371,FFpp,neuraltextures,c23,1,0.171404,PRISM_50D_LOMO,test,42
371_367,FFpp,neuraltextures,c23,1,0.720823,PRISM_50D_LOMO,test,42
379_158,FFpp,neuraltextures,c23,1,0.240373,PRISM_50D_LOMO,test,42
380_358,FFpp,neuraltextures,c23,1,0.642803,PRISM_50D_LOMO,test,42
381_376,FFpp,neuraltextures,c23,1,0.419389,PRISM_50D_LOMO,test,42
388_308,FFpp,neuraltextures,c23,1,0.19761,PRISM_50D_LOMO,test,42
399_488,FFpp,neuraltextures,c23,1,0.666395,PRISM_50D_LOMO,test,42
384_932,FFpp,neuraltextures,c23,1,0.072989,PRISM_50D_LOMO,test,42
386_154,FFpp,neuraltextures,c23,1,0.111791,PRISM_50D_LOMO,test,42
389_480,FFpp,neuraltextures,c23,1,0.039246,PRISM_50D_LOMO,test,42
404_429,FFpp,neuraltextures,c23,1,0.618268,PRISM_50D_LOMO,test,42
420_257,FFpp,neuraltextures,c23,1,0.789069,PRISM_50D_LOMO,test,42
421_423,FFpp,neuraltextures,c23,1,0.289796,PRISM_50D_LOMO,test,42
423_421,FFpp,neuraltextures,c23,1,0.305799,PRISM_50D_LOMO,test,42
418_507,FFpp,neuraltextures,c23,1,0.11515,PRISM_50D_LOMO,test,42
425_485,FFpp,neuraltextures,c23,1,0.327005,PRISM_50D_LOMO,test,42
429_404,FFpp,neuraltextures,c23,1,0.145678,PRISM_50D_LOMO,test,42
422_695,FFpp,neuraltextures,c23,1,0.846584,PRISM_50D_LOMO,test,42
452_550,FFpp,neuraltextures,c23,1,0.470611,PRISM_50D_LOMO,test,42
445_494,FFpp,neuraltextures,c23,1,0.967426,PRISM_50D_LOMO,test,42
454_527,FFpp,neuraltextures,c23,1,0.713095,PRISM_50D_LOMO,test,42
462_467,FFpp,neuraltextures,c23,1,0.177769,PRISM_50D_LOMO,test,42
467_462,FFpp,neuraltextures,c23,1,0.314752,PRISM_50D_LOMO,test,42
485_425,FFpp,neuraltextures,c23,1,0.347855,PRISM_50D_LOMO,test,42
480_389,FFpp,neuraltextures,c23,1,0.611934,PRISM_50D_LOMO,test,42
488_399,FFpp,neuraltextures,c23,1,0.554121,PRISM_50D_LOMO,test,42
494_445,FFpp,neuraltextures,c23,1,0.557424,PRISM_50D_LOMO,test,42
479_706,FFpp,neuraltextures,c23,1,0.736411,PRISM_50D_LOMO,test,42
517_521,FFpp,neuraltextures,c23,1,0.173687,PRISM_50D_LOMO,test,42
521_517,FFpp,neuraltextures,c23,1,0.289268,PRISM_50D_LOMO,test,42
507_418,FFpp,neuraltextures,c23,1,0.291997,PRISM_50D_LOMO,test,42
527_454,FFpp,neuraltextures,c23,1,0.897867,PRISM_50D_LOMO,test,42
550_452,FFpp,neuraltextures,c23,1,0.932178,PRISM_50D_LOMO,test,42
