video,label,p,method,target,dataset
id24_0000,0,0.5846049062903668,current(POS+CHROM),celebdf,CelebDF
id24_0001,0,0.3751938057462667,current(POS+CHROM),celebdf,CelebDF
id24_0004,0,0.47715565258653536,current(POS+CHROM),celebdf,CelebDF
id24_0006,0,0.5236004492947771,current(POS+CHROM),celebdf,CelebDF
id24_0005,0,0.6538478898882312,current(POS+CHROM),celebdf,CelebDF
id24_0007,0,0.303324833035383,current(POS+CHROM),celebdf,CelebDF
id24_0008,0,0.51925332914008,current(POS+CHROM),celebdf,CelebDF
id25_0000,0,0.8431210534777626,current(POS+CHROM),celebdf,CelebDF
id24_0009,0,0.4496229011529873,current(POS+CHROM),celebdf,CelebDF
id25_0001,0,0.4485416037448489,current(POS+CHROM),celebdf,CelebDF
id25_0002,0,0.5125982580014834,current(POS+CHROM),celebdf,CelebDF
id25_0003,0,0.38586389421660267,current(POS+CHROM),celebdf,CelebDF
id25_0004,0,0.8060155170715807,current(POS+CHROM),celebdf,CelebDF
id25_0005,0,0.35461234280816134,current(POS+CHROM),celebdf,CelebDF
id25_0007,0,0.29389013793953794,current(POS+CHROM),celebdf,CelebDF
id25_0006,0,0.6286693509200002,current(POS+CHROM),celebdf,CelebDF
id25_0008,0,0.490898063125597,current(POS+CHROM),celebdf,CelebDF
id25_0009,0,0.8878504704360166,current(POS+CHROM),celebdf,CelebDF
id25_0010,0,0.539839901474048,current(POS+CHROM),celebdf,CelebDF
id26_0000,0,0.5374011889645983,current(POS+CHROM),celebdf,CelebDF
id26_0001,0,0.44881444669891796,current(POS+CHROM),celebdf,CelebDF
id26_0002,0,0.5822707021244073,current(POS+CHROM),celebdf,CelebDF
id26_0003,0,0.9100758018208528,current(POS+CHROM),celebdf,CelebDF
id26_0005,0,0.5539994312276241,current(POS+CHROM),celebdf,CelebDF
id26_0004,0,0.7980190541200142,current(POS+CHROM),celebdf,CelebDF
id26_0006,0,0.6135954251649025,current(POS+CHROM),celebdf,CelebDF
id26_0007,0,0.39105345139521147,current(POS+CHROM),celebdf,CelebDF
id26_0008,0,0.4827364067482962,current(POS+CHROM),celebdf,CelebDF
id26_0009,0,0.4744506086681721,current(POS+CHROM),celebdf,CelebDF
id27_0000,0,0.46078455982102084,current(POS+CHROM),celebdf,CelebDF
id27_0001,0,0.7309520457012495,current(POS+CHROM),celebdf,CelebDF
id27_0002,0,0.39731910128782655,current(POS+CHROM),celebdf,CelebDF
id27_0003,0,0.6902988325498702,current(POS+CHROM),celebdf,CelebDF
id27_0004,0,0.5752379232541172,current(POS+CHROM),celebdf,CelebDF
id27_0006,0,0.6195453089843088,current(POS+CHROM),celebdf,CelebDF
id27_0007,0,0.7608909015825479,current(POS+CHROM),celebdf,CelebDF
id27_0008,0,0.5882078576762938,current(POS+CHROM),celebdf,CelebDF
id28_0000,0,0.6457102478775051,current(POS+CHROM),celebdf,CelebDF
id27_0009,0,0.6620364410423254,current(POS+CHROM),celebdf,CelebDF
id28_0001,0,0.8107787738091943,current(POS+CHROM),celebdf,CelebDF
id28_0002,0,0.598688647285812,current(POS+CHROM),celebdf,CelebDF
id28_0003,0,0.3589272664338326,current(POS+CHROM),celebdf,CelebDF
id28_0004,0,0.6672394177975338,current(POS+CHROM),celebdf,CelebDF
id28_0005,0,0.5450043252882674,current(POS+CHROM),celebdf,CelebDF
id28_0006,0,0.7859250636225202,current(POS+CHROM),celebdf,CelebDF
id28_0007,0,0.4986734821570946,current(POS+CHROM),celebdf,CelebDF
id28_0008,0,0.4404369778049185,current(POS+CHROM),celebdf,CelebDF
id28_0009,0,0.40636451129367646,current(POS+CHROM),celebdf,CelebDF
id29_0000,0,0.3788331137601062,current(POS+CHROM),celebdf,CelebDF
id29_0001,0,0.5659449941843054,current(POS+CHROM),celebdf,CelebDF
id29_0002,0,0.5586717701882223,current(POS+CHROM),celebdf,CelebDF
id29_0003,0,0.5882278283843687,current(POS+CHROM),celebdf,CelebDF
id29_0004,0,0.7265419577243087,current(POS+CHROM),celebdf,CelebDF
id29_0005,0,0.6148169728632512,current(POS+CHROM),celebdf,CelebDF
id29_0006,0,0.7223073607688402,current(POS+CHROM),celebdf,CelebDF
id29_0009,0,0.4194814472427363,current(POS+CHROM),celebdf,CelebDF
id29_0007,0,0.5579514281054637,current(POS+CHROM),celebdf,CelebDF
id29_0008,0,0.429795776217162,current(POS+CHROM),celebdf,CelebDF
id2_0001,0,0.5022843173854318,current(POS+CHROM),celebdf,CelebDF
id2_0000,0,0.8764157646996137,current(POS+CHROM),celebdf,CelebDF
id2_0002,0,0.7231297998257225,current(POS+CHROM),celebdf,CelebDF
id2_0003,0,0.8074586035377043,current(POS+CHROM),celebdf,CelebDF
id2_0004,0,0.6387811816708258,current(POS+CHROM),celebdf,CelebDF
id2_0005,0,0.7651202404726637,current(POS+CHROM),celebdf,CelebDF
id2_0006,0,0.6361771105631349,current(POS+CHROM),celebdf,CelebDF
id2_0007,0,0.32457250508114316,current(POS+CHROM),celebdf,CelebDF
id2_0009,0,0.42199798163111957,current(POS+CHROM),celebdf,CelebDF
id2_0008,0,0.701538730885454,current(POS+CHROM),celebdf,CelebDF
id30_0000,0,0.6286623251656038,current(POS+CHROM),celebdf,CelebDF
id30_0001,0,0.55948922396654,current(POS+CHROM),celebdf,CelebDF
id30_0002,0,0.5824613246784726,current(POS+CHROM),celebdf,CelebDF
id30_0003,0,0.5391556092203822,current(POS+CHROM),celebdf,CelebDF
id30_0004,0,0.46876196624272204,current(POS+CHROM),celebdf,CelebDF
id30_0005,0,0.5432233961432379,current(POS+CHROM),celebdf,CelebDF
id30_0006,0,0.5193520441360812,current(POS+CHROM),celebdf,CelebDF
id30_0007,0,0.7169148044613249,current(POS+CHROM),celebdf,CelebDF
id30_0008,0,0.5670661243865484,current(POS+CHROM),celebdf,CelebDF
id30_0009,0,0.3330793268985302,current(POS+CHROM),celebdf,CelebDF
id31_0000,0,0.7707424950484948,current(POS+CHROM),celebdf,CelebDF
id31_0001,0,0.6778199618203574,current(POS+CHROM),celebdf,CelebDF
id31_0002,0,0.5703750631487297,current(POS+CHROM),celebdf,CelebDF
id31_0003,0,0.4846197525721023,current(POS+CHROM),celebdf,CelebDF
id31_0004,0,0.5632402259690567,current(POS+CHROM),celebdf,CelebDF
id31_0005,0,0.4597810273721143,current(POS+CHROM),celebdf,CelebDF
id31_0006,0,0.46579358745700034,current(POS+CHROM),celebdf,CelebDF
id31_0007,0,0.6364051707384375,current(POS+CHROM),celebdf,CelebDF
id31_0008,0,0.5208440370991797,current(POS+CHROM),celebdf,CelebDF
id31_0009,0,0.43539705557085184,current(POS+CHROM),celebdf,CelebDF
id32_0000,0,0.4977641895174411,current(POS+CHROM),celebdf,CelebDF
id32_0001,0,0.774252189860915,current(POS+CHROM),celebdf,CelebDF
id32_0002,0,0.3142353133207243,current(POS+CHROM),celebdf,CelebDF
id32_0003,0,0.31918220612477444,current(POS+CHROM),celebdf,CelebDF
id32_0004,0,0.5438336989830018,current(POS+CHROM),celebdf,CelebDF
id32_0006,0,0.5902914562592336,current(POS+CHROM),celebdf,CelebDF
id32_0005,0,0.9017381489221252,current(POS+CHROM),celebdf,CelebDF
id32_0007,0,0.4295828046573795,current(POS+CHROM),celebdf,CelebDF
id32_0008,0,0.3649432643661533,current(POS+CHROM),celebdf,CelebDF
id32_0009,0,0.6526111790491669,current(POS+CHROM),celebdf,CelebDF
id33_0000,0,0.4191791423421906,current(POS+CHROM),celebdf,CelebDF
id33_0001,0,0.7892829097504016,current(POS+CHROM),celebdf,CelebDF
id33_0002,0,0.4711210917060277,current(POS+CHROM),celebdf,CelebDF
id33_0003,0,0.3860919327721533,current(POS+CHROM),celebdf,CelebDF
id33_0004,0,0.7401897125363627,current(POS+CHROM),celebdf,CelebDF
id33_0005,0,0.5878850553995381,current(POS+CHROM),celebdf,CelebDF
id33_0006,0,0.6251631696276485,current(POS+CHROM),celebdf,CelebDF
id33_0007,0,0.5814843748614773,current(POS+CHROM),celebdf,CelebDF
id33_0008,0,0.2539729082479244,current(POS+CHROM),celebdf,CelebDF
id33_0009,0,0.678926186676361,current(POS+CHROM),celebdf,CelebDF
id34_0000,0,0.8306722030141269,current(POS+CHROM),celebdf,CelebDF
id34_0001,0,0.6340945347330278,current(POS+CHROM),celebdf,CelebDF
id34_0002,0,0.4505170730158223,current(POS+CHROM),celebdf,CelebDF
id34_0003,0,0.7862222691045387,current(POS+CHROM),celebdf,CelebDF
id34_0004,0,0.6041688861644001,current(POS+CHROM),celebdf,CelebDF
id34_0005,0,0.46763633376038916,current(POS+CHROM),celebdf,CelebDF
id34_0006,0,0.46996949546066313,current(POS+CHROM),celebdf,CelebDF
id34_0007,0,0.8645687663779592,current(POS+CHROM),celebdf,CelebDF
id34_0008,0,0.79564426953227,current(POS+CHROM),celebdf,CelebDF
id35_0000,0,0.6259437723886896,current(POS+CHROM),celebdf,CelebDF
id34_0009,0,0.8473480534494245,current(POS+CHROM),celebdf,CelebDF
id35_0001,0,0.7055393093135959,current(POS+CHROM),celebdf,CelebDF
id35_0002,0,0.5463705259951097,current(POS+CHROM),celebdf,CelebDF
id35_0004,0,0.6146157223462172,current(POS+CHROM),celebdf,CelebDF
id35_0005,0,0.6392222740192843,current(POS+CHROM),celebdf,CelebDF
id35_0003,0,0.38902728338307213,current(POS+CHROM),celebdf,CelebDF
id35_0006,0,0.7054763495324223,current(POS+CHROM),celebdf,CelebDF
id35_0008,0,0.5264568061216935,current(POS+CHROM),celebdf,CelebDF
id35_0007,0,0.6328351928996068,current(POS+CHROM),celebdf,CelebDF
id35_0009,0,0.855374618524436,current(POS+CHROM),celebdf,CelebDF
id36_0000,0,0.6177540129859678,current(POS+CHROM),celebdf,CelebDF
id36_0001,0,0.4852646735320501,current(POS+CHROM),celebdf,CelebDF
id36_0003,0,0.6678016868297296,current(POS+CHROM),celebdf,CelebDF
id36_0002,0,0.5973372757690661,current(POS+CHROM),celebdf,CelebDF
id36_0004,0,0.6191537172673548,current(POS+CHROM),celebdf,CelebDF
id36_0005,0,0.4376737992729969,current(POS+CHROM),celebdf,CelebDF
id36_0006,0,0.7882605664555572,current(POS+CHROM),celebdf,CelebDF
id36_0007,0,0.6132716931358416,current(POS+CHROM),celebdf,CelebDF
id36_0008,0,0.49151607782388873,current(POS+CHROM),celebdf,CelebDF
id36_0009,0,0.8297023900370909,current(POS+CHROM),celebdf,CelebDF
id37_0001,0,0.8062354454466857,current(POS+CHROM),celebdf,CelebDF
id37_0000,0,0.4598942055606239,current(POS+CHROM),celebdf,CelebDF
id37_0002,0,0.557784465568899,current(POS+CHROM),celebdf,CelebDF
id37_0004,0,0.6502182395579621,current(POS+CHROM),celebdf,CelebDF
id37_0003,0,0.4200370573597564,current(POS+CHROM),celebdf,CelebDF
id37_0005,0,0.39967688034514415,current(POS+CHROM),celebdf,CelebDF
id37_0006,0,0.5007280978899704,current(POS+CHROM),celebdf,CelebDF
id37_0007,0,0.6447488757989802,current(POS+CHROM),celebdf,CelebDF
id37_0008,0,0.2539664361529463,current(POS+CHROM),celebdf,CelebDF
id37_0009,0,0.451410010057446,current(POS+CHROM),celebdf,CelebDF
id38_0001,0,0.7013344462902167,current(POS+CHROM),celebdf,CelebDF
id38_0000,0,0.5089406461348993,current(POS+CHROM),celebdf,CelebDF
id38_0002,0,0.3757794329699472,current(POS+CHROM),celebdf,CelebDF
id38_0003,0,0.6778125817786069,current(POS+CHROM),celebdf,CelebDF
id38_0004,0,0.4281842841025358,current(POS+CHROM),celebdf,CelebDF
id38_0005,0,0.5961310623939498,current(POS+CHROM),celebdf,CelebDF
id38_0006,0,0.5241946394210123,current(POS+CHROM),celebdf,CelebDF
id38_0007,0,0.5963347135405918,current(POS+CHROM),celebdf,CelebDF
id39_0000,0,0.6650885282935505,current(POS+CHROM),celebdf,CelebDF
id38_0008,0,0.9175695003431362,current(POS+CHROM),celebdf,CelebDF
id38_0009,0,0.7612460608235371,current(POS+CHROM),celebdf,CelebDF
id39_0001,0,0.46372880711336123,current(POS+CHROM),celebdf,CelebDF
id39_0002,0,0.8225721171229948,current(POS+CHROM),celebdf,CelebDF
id39_0003,0,0.3939024752498856,current(POS+CHROM),celebdf,CelebDF
id39_0004,0,0.5872303121954675,current(POS+CHROM),celebdf,CelebDF
id39_0005,0,0.7027959011537827,current(POS+CHROM),celebdf,CelebDF
id39_0006,0,0.4100934329414778,current(POS+CHROM),celebdf,CelebDF
id39_0007,0,0.7630245052096754,current(POS+CHROM),celebdf,CelebDF
id39_0008,0,0.6189492760703651,current(POS+CHROM),celebdf,CelebDF
id39_0009,0,0.8301092926895223,current(POS+CHROM),celebdf,CelebDF
id3_0000,0,0.5894827858426067,current(POS+CHROM),celebdf,CelebDF
id3_0001,0,0.7308904727156442,current(POS+CHROM),celebdf,CelebDF
id3_0002,0,0.6181177696919469,current(POS+CHROM),celebdf,CelebDF
id3_0003,0,0.6049803385080703,current(POS+CHROM),celebdf,CelebDF
id3_0004,0,0.5855930247904346,current(POS+CHROM),celebdf,CelebDF
id3_0005,0,0.893343271616837,current(POS+CHROM),celebdf,CelebDF
id3_0006,0,0.5814281406458717,current(POS+CHROM),celebdf,CelebDF
id3_0008,0,0.6019977038539424,current(POS+CHROM),celebdf,CelebDF
id3_0007,0,0.22426800186917475,current(POS+CHROM),celebdf,CelebDF
id40_0001,0,0.673847969764323,current(POS+CHROM),celebdf,CelebDF
id40_0000,0,0.38900121122784065,current(POS+CHROM),celebdf,CelebDF
id3_0009,0,0.4588393186092964,current(POS+CHROM),celebdf,CelebDF
id40_0003,0,0.5419015357550943,current(POS+CHROM),celebdf,CelebDF
id40_0002,0,0.552277339549046,current(POS+CHROM),celebdf,CelebDF
id40_0004,0,0.8394594821993341,current(POS+CHROM),celebdf,CelebDF
id40_0005,0,0.576701632293252,current(POS+CHROM),celebdf,CelebDF
id40_0006,0,0.6394947206887198,current(POS+CHROM),celebdf,CelebDF
id40_0007,0,0.5039789232676094,current(POS+CHROM),celebdf,CelebDF
id40_0008,0,0.5181838493192559,current(POS+CHROM),celebdf,CelebDF
id41_0000,0,0.7647979451506941,current(POS+CHROM),celebdf,CelebDF
id41_0001,0,0.27893809919675605,current(POS+CHROM),celebdf,CelebDF
id41_0002,0,0.4480422067760198,current(POS+CHROM),celebdf,CelebDF
id41_0003,0,0.7410184030406497,current(POS+CHROM),celebdf,CelebDF
id41_0004,0,0.4282209681670484,current(POS+CHROM),celebdf,CelebDF
id41_0005,0,0.5030211990294885,current(POS+CHROM),celebdf,CelebDF
id41_0006,0,0.6005417252494543,current(POS+CHROM),celebdf,CelebDF
id41_0007,0,0.727221897178316,current(POS+CHROM),celebdf,CelebDF
id42_0001,0,0.41637999541702336,current(POS+CHROM),celebdf,CelebDF
id41_0008,0,0.565020989800029,current(POS+CHROM),celebdf,CelebDF
id41_0009,0,0.3891176986042624,current(POS+CHROM),celebdf,CelebDF
id42_0000,0,0.3776880521463911,current(POS+CHROM),celebdf,CelebDF
id42_0002,0,0.6988256383352812,current(POS+CHROM),celebdf,CelebDF
id42_0003,0,0.9187737275680015,current(POS+CHROM),celebdf,CelebDF
id42_0004,0,0.6294159196388979,current(POS+CHROM),celebdf,CelebDF
id43_0000,0,0.6626722025590042,current(POS+CHROM),celebdf,CelebDF
id43_0001,0,0.7826706693903003,current(POS+CHROM),celebdf,CelebDF
id43_0002,0,0.5857924095602666,current(POS+CHROM),celebdf,CelebDF
id43_0004,0,0.5986237734561973,current(POS+CHROM),celebdf,CelebDF
id43_0003,0,0.531626500821672,current(POS+CHROM),celebdf,CelebDF
id43_0005,0,0.6391970597059993,current(POS+CHROM),celebdf,CelebDF
id43_0006,0,0.3752005872512078,current(POS+CHROM),celebdf,CelebDF
id43_0007,0,0.6436521639774058,current(POS+CHROM),celebdf,CelebDF
id43_0008,0,0.5808052049253795,current(POS+CHROM),celebdf,CelebDF
id43_0009,0,0.5173358338255453,current(POS+CHROM),celebdf,CelebDF
id44_0000,0,0.56443709308441,current(POS+CHROM),celebdf,CelebDF
id44_0001,0,0.5126551621504604,current(POS+CHROM),celebdf,CelebDF
id44_0002,0,0.673925865634531,current(POS+CHROM),celebdf,CelebDF
id44_0003,0,0.689191687294974,current(POS+CHROM),celebdf,CelebDF
id44_0004,0,0.525642160855024,current(POS+CHROM),celebdf,CelebDF
id44_0005,0,0.5508899386146301,current(POS+CHROM),celebdf,CelebDF
id45_0000,0,0.580003123109299,current(POS+CHROM),celebdf,CelebDF
id45_0001,0,0.5070419577270001,current(POS+CHROM),celebdf,CelebDF
id45_0002,0,0.41259714370733197,current(POS+CHROM),celebdf,CelebDF
id45_0003,0,0.9108879971919167,current(POS+CHROM),celebdf,CelebDF
id45_0004,0,0.47856599083093104,current(POS+CHROM),celebdf,CelebDF
id45_0005,0,0.5392713554625306,current(POS+CHROM),celebdf,CelebDF
id45_0006,0,0.7556838969602374,current(POS+CHROM),celebdf,CelebDF
id45_0007,0,0.5075687858421183,current(POS+CHROM),celebdf,CelebDF
id45_0008,0,0.4441040592493165,current(POS+CHROM),celebdf,CelebDF
id45_0009,0,0.774348892534899,current(POS+CHROM),celebdf,CelebDF
id46_0000,0,0.7908284899639861,current(POS+CHROM),celebdf,CelebDF
id46_0001,0,0.559700689174538,current(POS+CHROM),celebdf,CelebDF
id46_0002,0,0.6509646806766521,current(POS+CHROM),celebdf,CelebDF
id46_0003,0,0.4258343422880821,current(POS+CHROM),celebdf,CelebDF
id46_0004,0,0.5824026124073758,current(POS+CHROM),celebdf,CelebDF
id46_0005,0,0.5510748319441423,current(POS+CHROM),celebdf,CelebDF
id46_0006,0,0.6516325901905481,current(POS+CHROM),celebdf,CelebDF
id46_0007,0,0.5349391858607786,current(POS+CHROM),celebdf,CelebDF
id46_0008,0,0.47457720456065294,current(POS+CHROM),celebdf,CelebDF
id47_0000,0,0.5021362457635589,current(POS+CHROM),celebdf,CelebDF
id46_0009,0,0.36326930212191677,current(POS+CHROM),celebdf,CelebDF
id47_0003,0,0.5716354578720746,current(POS+CHROM),celebdf,CelebDF
id47_0001,0,0.6069376657327004,current(POS+CHROM),celebdf,CelebDF
id47_0004,0,0.4769067004062085,current(POS+CHROM),celebdf,CelebDF
id47_0002,0,0.6056940497127916,current(POS+CHROM),celebdf,CelebDF
id47_0005,0,0.36556638195825725,current(POS+CHROM),celebdf,CelebDF
id47_0006,0,0.46454821389501094,current(POS+CHROM),celebdf,CelebDF
id47_0007,0,0.4506377337128862,current(POS+CHROM),celebdf,CelebDF
id47_0008,0,0.5298942456293353,current(POS+CHROM),celebdf,CelebDF
id47_0009,0,0.20547775675624932,current(POS+CHROM),celebdf,CelebDF
id48_0000,0,0.8140039745889517,current(POS+CHROM),celebdf,CelebDF
id48_0001,0,0.4368345584474718,current(POS+CHROM),celebdf,CelebDF
id48_0002,0,0.32186482587833926,current(POS+CHROM),celebdf,CelebDF
id48_0003,0,0.5702342513602977,current(POS+CHROM),celebdf,CelebDF
id48_0004,0,0.7729583030911797,current(POS+CHROM),celebdf,CelebDF
id48_0005,0,0.6009294758680761,current(POS+CHROM),celebdf,CelebDF
id48_0006,0,0.5040267583100311,current(POS+CHROM),celebdf,CelebDF
id48_0008,0,0.4247303809274615,current(POS+CHROM),celebdf,CelebDF
id48_0007,0,0.42024289710065,current(POS+CHROM),celebdf,CelebDF
id48_0009,0,0.5332331464163612,current(POS+CHROM),celebdf,CelebDF
id49_0000,0,0.1679433955491062,current(POS+CHROM),celebdf,CelebDF
id49_0001,0,0.4977281913606647,current(POS+CHROM),celebdf,CelebDF
id49_0002,0,0.7138762735796155,current(POS+CHROM),celebdf,CelebDF
id49_0003,0,0.4410199947739679,current(POS+CHROM),celebdf,CelebDF
id49_0004,0,0.8190702958483214,current(POS+CHROM),celebdf,CelebDF
id49_0006,0,0.5975373778856099,current(POS+CHROM),celebdf,CelebDF
id49_0005,0,0.762413373635814,current(POS+CHROM),celebdf,CelebDF
id49_0007,0,0.3702557693278909,current(POS+CHROM),celebdf,CelebDF
id49_0008,0,0.5266973400610538,current(POS+CHROM),celebdf,CelebDF
id49_0009,0,0.524766054614954,current(POS+CHROM),celebdf,CelebDF
id4_0000,0,0.31214594150222835,current(POS+CHROM),celebdf,CelebDF
id4_0001,0,0.3402290972283142,current(POS+CHROM),celebdf,CelebDF
id4_0002,0,0.27340382399607915,current(POS+CHROM),celebdf,CelebDF
id4_0003,0,0.7726313571889162,current(POS+CHROM),celebdf,CelebDF
id4_0004,0,0.7120690439501861,current(POS+CHROM),celebdf,CelebDF
id4_0005,0,0.5585944347752928,current(POS+CHROM),celebdf,CelebDF
id4_0006,0,0.5725000113676277,current(POS+CHROM),celebdf,CelebDF
id4_0008,0,0.7930766256599324,current(POS+CHROM),celebdf,CelebDF
id4_0007,0,0.4966660582165601,current(POS+CHROM),celebdf,CelebDF
id50_0000,0,0.8498084172916324,current(POS+CHROM),celebdf,CelebDF
id4_0009,0,0.4994475750040293,current(POS+CHROM),celebdf,CelebDF
id50_0001,0,0.46281355973523025,current(POS+CHROM),celebdf,CelebDF
id50_0002,0,0.4124973035188871,current(POS+CHROM),celebdf,CelebDF
id50_0003,0,0.6184888408128748,current(POS+CHROM),celebdf,CelebDF
id50_0004,0,0.8304701534481006,current(POS+CHROM),celebdf,CelebDF
id50_0005,0,0.25296823997933965,current(POS+CHROM),celebdf,CelebDF
id50_0006,0,0.6114704532661992,current(POS+CHROM),celebdf,CelebDF
id50_0007,0,0.5162006322032697,current(POS+CHROM),celebdf,CelebDF
id50_0008,0,0.5400307810002546,current(POS+CHROM),celebdf,CelebDF
id50_0009,0,0.4965842836869367,current(POS+CHROM),celebdf,CelebDF
id51_0000,0,0.505206233603634,current(POS+CHROM),celebdf,CelebDF
id51_0001,0,0.5198780777594466,current(POS+CHROM),celebdf,CelebDF
id51_0002,0,0.5637549820535732,current(POS+CHROM),celebdf,CelebDF
id51_0003,0,0.876779651736422,current(POS+CHROM),celebdf,CelebDF
id51_0004,0,0.7525769349073348,current(POS+CHROM),celebdf,CelebDF
id51_0005,0,0.5215665480756082,current(POS+CHROM),celebdf,CelebDF
id51_0006,0,0.6536127108031272,current(POS+CHROM),celebdf,CelebDF
id51_0007,0,0.46152104096422464,current(POS+CHROM),celebdf,CelebDF
id51_0008,0,0.5361058161176039,current(POS+CHROM),celebdf,CelebDF
id51_0009,0,0.7054630053726038,current(POS+CHROM),celebdf,CelebDF
id52_0000,0,0.5882845857474226,current(POS+CHROM),celebdf,CelebDF
id52_0001,0,0.8276536759889445,current(POS+CHROM),celebdf,CelebDF
id52_0002,0,0.8391949620879473,current(POS+CHROM),celebdf,CelebDF
id52_0003,0,0.6689892691116677,current(POS+CHROM),celebdf,CelebDF
id52_0004,0,0.7070067956823739,current(POS+CHROM),celebdf,CelebDF
id52_0005,0,0.5545819850319617,current(POS+CHROM),celebdf,CelebDF
id52_0006,0,0.31489814575028835,current(POS+CHROM),celebdf,CelebDF
id52_0007,0,0.6841351987497795,current(POS+CHROM),celebdf,CelebDF
id52_0008,0,0.6448832573464902,current(POS+CHROM),celebdf,CelebDF
id52_0009,0,0.501106392415394,current(POS+CHROM),celebdf,CelebDF
id53_0000,0,0.6528480932382119,current(POS+CHROM),celebdf,CelebDF
id53_0001,0,0.3974588979490475,current(POS+CHROM),celebdf,CelebDF
id53_0002,0,0.6835081532724332,current(POS+CHROM),celebdf,CelebDF
id53_0003,0,0.299892667630834,current(POS+CHROM),celebdf,CelebDF
id53_0004,0,0.46052813577186424,current(POS+CHROM),celebdf,CelebDF
id53_0007,0,0.3884801628366259,current(POS+CHROM),celebdf,CelebDF
id53_0005,0,0.37830569029697336,current(POS+CHROM),celebdf,CelebDF
id53_0006,0,0.6936203822310696,current(POS+CHROM),celebdf,CelebDF
id53_0008,0,0.40492962846256236,current(POS+CHROM),celebdf,CelebDF
id53_0009,0,0.5930174105182187,current(POS+CHROM),celebdf,CelebDF
